,idx,lat,lon,distance,date
6187,25,40.32529067993164,142.9720001220703,177.17652893066406,2017-12-25 06:00:00
6188,25,40.32109832763672,142.9588165283203,178.38539123535156,2017-12-25 05:00:00
6189,25,40.31669616699219,142.9462432861328,179.556396484375,2017-12-25 04:00:00
6190,25,40.31211471557617,142.93429565429688,180.6883544921875,2017-12-25 03:00:00
6191,25,40.307373046875,142.92303466796875,181.77725219726562,2017-12-25 02:00:00
6192,25,40.3024787902832,142.91244506835938,182.8255157470703,2017-12-25 01:00:00
6193,25,40.29743194580078,142.9025421142578,183.83384704589844,2017-12-25 00:00:00
6194,25,40.2924690246582,142.89320373535156,184.79747009277344,2017-12-24 23:00:00
6195,25,40.287818908691406,142.88424682617188,185.71482849121094,2017-12-24 22:00:00
6196,25,40.28343963623047,142.87567138671875,186.58863830566406,2017-12-24 21:00:00
6197,25,40.27904510498047,142.86756896972656,187.43045043945312,2017-12-24 20:00:00
6198,25,40.27465057373047,142.85986328125,188.24520874023438,2017-12-24 19:00:00
6199,25,40.270259857177734,142.85255432128906,189.03306579589844,2017-12-24 18:00:00
6200,25,40.26593017578125,142.8456268310547,189.79147338867188,2017-12-24 17:00:00
6201,25,40.261695861816406,142.8390350341797,190.5213165283203,2017-12-24 16:00:00
6202,25,40.257591247558594,142.832763671875,191.2211456298828,2017-12-24 15:00:00
6203,25,40.25364685058594,142.82679748535156,191.8898468017578,2017-12-24 14:00:00
6204,25,40.24989700317383,142.8210906982422,192.52781677246094,2017-12-24 13:00:00
6205,25,40.246368408203125,142.81565856933594,193.13211059570312,2017-12-24 12:00:00
6206,25,40.24309539794922,142.81044006347656,193.70437622070312,2017-12-24 11:00:00
6207,25,40.24009704589844,142.805419921875,194.24444580078125,2017-12-24 10:00:00
6208,25,40.237388610839844,142.80059814453125,194.75172424316406,2017-12-24 09:00:00
6209,25,40.23497009277344,142.79595947265625,195.22772216796875,2017-12-24 08:00:00
6210,25,40.23279571533203,142.79151916503906,195.6747589111328,2017-12-24 07:00:00
6211,25,40.23089599609375,142.7872772216797,196.09153747558594,2017-12-24 06:00:00
6212,25,40.229270935058594,142.78323364257812,196.4788360595703,2017-12-24 05:00:00
6213,25,40.227928161621094,142.77935791015625,196.83961486816406,2017-12-24 04:00:00
6214,25,40.22688674926758,142.775634765625,197.1757354736328,2017-12-24 03:00:00
6215,25,40.22615432739258,142.77203369140625,197.49163818359375,2017-12-24 02:00:00
6216,25,40.22574234008789,142.7685546875,197.79014587402344,2017-12-24 01:00:00
6217,25,40.22565841674805,142.76522827148438,198.07240295410156,2017-12-24 00:00:00
6218,25,40.22571563720703,142.76194763183594,198.35052490234375,2017-12-23 23:00:00
6219,25,40.2257194519043,142.7588348388672,198.6143798828125,2017-12-23 22:00:00
6220,25,40.225677490234375,142.75579833984375,198.8717498779297,2017-12-23 21:00:00
6221,25,40.2255973815918,142.75286865234375,199.12017822265625,2017-12-23 20:00:00
6222,25,40.22549819946289,142.7501220703125,199.3531494140625,2017-12-23 19:00:00
6223,25,40.22536087036133,142.74749755859375,199.5760498046875,2017-12-23 18:00:00
6224,25,40.225223541259766,142.74502563476562,199.78607177734375,2017-12-23 17:00:00
6225,25,40.225067138671875,142.74270629882812,199.98342895507812,2017-12-23 16:00:00
6226,25,40.224884033203125,142.7405548095703,200.16690063476562,2017-12-23 15:00:00
6227,25,40.224700927734375,142.73858642578125,200.33499145507812,2017-12-23 14:00:00
6228,25,40.224517822265625,142.73680114746094,200.48770141601562,2017-12-23 13:00:00
6229,25,40.224334716796875,142.73519897460938,200.62503051757812,2017-12-23 12:00:00
6230,25,40.224151611328125,142.73379516601562,200.74575805664062,2017-12-23 11:00:00
6231,25,40.223968505859375,142.7325897216797,200.84994506835938,2017-12-23 10:00:00
6232,25,40.223785400390625,142.73158264160156,200.93765258789062,2017-12-23 09:00:00
6233,25,40.22356033325195,142.7307891845703,201.00942993164062,2017-12-23 08:00:00
6234,25,40.223331451416016,142.73020935058594,201.06484985351562,2017-12-23 07:00:00
6235,25,40.22310256958008,142.72987365722656,201.10324096679688,2017-12-23 06:00:00
